L1;L2;L3;L4;T1;T2;T3;T4;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;R1;R2;R3;R4;R5;R6;I1;I2;I3;I4;E1;E2;E3;E4;E5;E6;E7;E8;E9;E10;E11;E12;E13;E14;E15;E16;E17;E18;E19;E20;E21;E22;B4;B5;B6
1,44019373;1,247794748;0,136500533;0,192250363;2,305947396;1,606790336;1,482340904;3,555915866;1,840068207;0,64789578;0,35068819;0,93309544;0,28519966;0,543458116;5,26278361;0,30564897;0,809986487;1038,5616;7764;248656;0,35210422;6,274501916;1,840068207;0,012060706;0,008815573;0,013152211;0,020928512;0,031223859;0,011916979;0;0;0;0,5;117680,8919;111,4;105,9;107,2;109,2;5,2;6;85,08877767;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
2,128604947;1,351482942;0,700526191;0,775094952;6,667307818;1,891688432;1,785039011;3,551507471;0,796573594;0,443384599;0,540859181;0,941623841;0,499257191;1,255376788;9,535075606;0,529127684;0,895124062;13633,55556;368106;835511;0,556614734;3,260644377;0,796573594;0,901609838;0,215367118;0,268882752;0,352888232;0,440543572;0,110079775;0;0;0;0;117680,8919;111,4;105,9;107,2;109,2;5,2;6;1447,627713;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
1,796279398;1,072749182;0,229595032;0,723530216;10,0380564;6,057266005;5,863826118;23,66275686;3,639040532;0,784438184;0,043265362;0,973412934;0,431507852;0,274797709;8,107770073;0,194136264;0,876661525;2,105866417;20210;125111;0,215561816;1,318427917;3,639040532;0,206698172;0,016931863;0,041397647;0,06606933;0,084828672;0,00298637;0;0;0;0,111111111;117680,8919;111,4;105,9;107,2;109,2;5,2;6;44,2318531;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
1,000455247;0,352703842;0,007619133;0,611456715;12,43303677;4,047750525;3,721862979;-442,7734829;499,72875;0,998002911;0,001972126;0,998457249;0,000454338;0,002001086;1,294498382;0,00045504;0,2275;56,26315789;8552;800;0,001997089;4,340026633;499,72875;0,016160065;0,02219884;0,028794855;8,24125;10,5;0,007146838;0;0;0;0;117680,8919;111,4;105,9;107,2;109,2;5,2;6;387,4626729;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
1,373489776;0,316340915;0,004039224;1,057118106;13,41787205;2,997779627;0,524735082;0,612151642;0,181837491;0,153859979;0,654768837;0,148176781;0,040293356;5,499415945;0,993328196;-0,038354171;-0,006716616;69,16384505;241036;1530086;0,846140021;2,663512835;0,181837491;0,369503637;0,112573168;0,143902133;0,123234903;0,155253365;0,219890981;0;0;0;0,6;117680,8919;111,4;105,9;107,2;109,2;5,2;6;1447,627713;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
12,58311165;3,669670441;0,308814252;8,913119264;1,120565686;0,271433953;0,226930461;0,261396322;0,138592787;0,121722875;0,691707892;0,840317534;0,773536156;7,215382721;5,500147564;0,855146573;0,818186696;1038,5616;446320;4044121;0,878277125;3,633179277;0,138592787;0,778761263;0,079778666;0,099723332;0,088290138;0,110362672;0,437811009;0;0;0;0,608695652;117680,8919;111,4;105,9;107,2;109,2;5,2;6;387,4626729;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
1,642717028;1,500725552;0,002625975;0,136893377;1,587126321;1,443705116;1,035537337;36,47938194;40,92796666;0,976149571;0,023684779;0,741163367;0,289981968;0,024433171;0,09214472;-0,317050483;-9,852493716;1,15150925;17739000;15118000;0,023850429;6,056779194;40,92796666;0,280861539;-0,001515066;0,032419481;-0,054835296;0,154385501;0,054456634;0;0;0;2;117680,8919;111,4;105,9;107,2;109,2;5,2;6;1447,627713;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
0,715303985;0,501897063;0,147753372;0,212139685;5,600319169;3,772093677;1,769639418;7,139869528;1,729838797;0,633678003;0,3464525;0,449517966;-0,178911311;0,578088549;0,665456772;-0,409683374;-0,502727214;8,70302552;165401;230455;0,366321997;3,929894086;1,729838797;0,409648698;0,179942361;0,242461601;0,532650626;0,635247662;0,152307567;0;0;0;1;117680,8919;111,4;105,9;107,2;109,2;5,2;6;387,4626729;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
1,030651572;0,850897644;0,014141798;0,179753928;1,007093578;0,768471507;0,715380707;9,644235387;17,77046779;0,946724823;0,005612836;0,957373781;0,028472291;0,056273139;1,249821795;0,011123094;0,199885933;1038,5616;7503;89421;0,053275177;22,44843002;17,77046779;0,016184331;0,005152595;0,0064401;0,067131882;0,083906465;0,00900234;0;0;0;4;117680,8919;111,4;105,9;107,2;109,2;5,2;6;387,4626729;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
1,70209392;1,113948496;0,299549779;0,518950072;1,484835503;0,769311989;0,647463974;3,083347454;2,96230242;0,747621485;0,009410373;0,801320203;0,330535252;0,337575257;1,270277694;0,067012809;0,212770558;1,357482523;66799;231235;0,252378515;7,485871057;2,96230242;0,166540698;0,013073762;0,062549365;0,060380133;0,076074124;0,138333336;0;0;0;0,6;117680,8919;111,4;105,9;107,2;109,2;5,2;6;3227,569681;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
0,898062495;0,872751321;0,015027279;0,018696022;2,730587726;2,596559395;1,901440762;-8,355238899;-5,346734347;1,230057768;-0,31903156;0,746274222;-0,084708284;-0,187030051;-0,90671815;-0,648265116;2,102878552;-0,491309386;-3392;-120400;-0,230057768;5,22965704;-5,346734347;0,067299349;-0,022735554;-0,005762029;0,111162791;0,073197262;0,025967912;0;0;0;0,047619048;117680,8919;111,4;105,9;107,2;109,2;5,2;6;940,5997274;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
5,104276852;2,487962192;0,101679312;2,554366564;3,264612576;1,311653693;0,654759334;1,109073138;0,744472056;0,426760666;0,158527108;0,468836222;0,376984578;1,343233761;1,079213904;0,08974468;0,073399633;2,335496928;128095;1064365;0,573239334;1,755300289;0,744472056;0,373254027;0,032857948;0,071935376;0,054971744;0,068818497;0,141797042;0;0;0;0,044444444;117680,8919;111,4;105,9;107,2;109,2;5,2;6;8428,273678;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
1,014115202;0,193584794;0,069321999;0,820530408;18,92810288;2,674722589;2,315686192;24,76649594;10,34543951;0,911858858;0,031537081;0,904493992;0,012589413;0,096660949;0,922885837;-0,008142526;-0,083557641;1,173597563;34289;52012;0,088141142;5,102068942;10,34543951;-0,005870595;0,007591255;0,064144043;0,078020457;0,097515958;-0,006273634;0;0;0;3;117680,8919;111,4;105,9;107,2;109,2;5,2;6;44,2318531;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
0,788406129;0,409207338;0,293765355;0,268922155;6,186302158;1,401381454;0,569619617;1,21825071;1,234694566;0,552511553;0,44450408;0,415294033;-0,111457368;0,809916904;0,765322182;-0,330410527;-0,306639247;34,74350503;231357;1200603;0,447488447;12,52003821;1,234694566;0,302964602;0,079645536;0,09729011;0,157752396;0,187154288;0,13192604;0;0;0;0,36;117680,8919;111,4;105,9;107,2;109,2;5,2;6;85,08877767;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
1,904269701;1,834167052;0,681274024;0,050101451;2,175394491;1,520249086;0,77172085;1,835718489;1,510395871;0,601656451;0,371481863;0,504236416;0,239443873;0,662078081;0,803494975;-0,193203093;-0,244562854;2,627105547;353569;1306714;0,398343549;4,648007082;1,510395871;0,107984071;0,058906516;0,121749224;0,130915411;0,167626058;0,097459949;0;0;0;0,097560976;117680,8919;111,4;105,9;107,2;109,2;5,2;6;940,5997274;1;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
0,173369869;0,076036306;0,001938323;0,097260343;5,210510344;2,440465307;0,410495992;6,949572061;37,8409052;0,974253947;-0,075322939;0,158652735;-0,756458617;0,026426429;0,030600985;-5,140794761;-31,67868691;1038,5616;-1178779;408838;0,025746053;26,17567006;37,8409052;-0,012931506;-0,067751731;-0,072634564;-2,689417324;-2,883242262;-0,01322491;1;0;0;0,954545455;117680,8919;111,4;105,9;107,2;109,2;5,2;6;8428,273678;1;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;1;1;0
6,506391347;5,546993789;3,27553541;0,938580713;7,277798992;3,056819416;1,018282126;3,845013455;2,474098515;0,712155543;-0,476085948;0,426591086;0,361026157;0,404187624;0,50198811;-0,669410277;-0,992079056;2,869763047;115419000;183059000;0,287844457;0,846898966;2,474098515;0,555253418;0,101344079;0,198925737;0,321213379;0,410796519;0,113935063;0;0;0;0,25;117680,8919;111,4;105,9;107,2;109,2;5,2;6;1028,491472;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
13,51808538;11,06215891;7,381387767;1,781227113;10,72207237;2,872349366;1,286743483;1,587756153;0,045630617;0,043639328;-0,242894201;0,524669594;0,485857175;21,91511;2,011991365;0,916825125;0,502979974;76,53955798;477913;1042962;0,956360672;0,375274294;0,045630617;0,864381705;0,356673892;0,454350389;0,359716845;0,452239871;0,304181684;0;0;0;0,222222222;117680,8919;111,4;105,9;107,2;109,2;5,2;6;8874,948651;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
6,973011635;5,378352551;4,076714138;0,979596564;6,791705652;1,207720928;0,340066823;1,468009419;4,856635497;0,829253665;-0,012710287;0,236132886;0,202269055;0,205903861;0,223529104;-2,511808467;-3,473690377;1,534982136;237583;870613;0,170746531;1,684033089;4,856635497;0,379194307;0,017956311;0,065665863;0,074622134;0,095109997;0,142497208;0;0;0;0,09375;117680,8919;111,4;105,9;107,2;109,2;5,2;6;8874,948651;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
1,674889342;0,744626419;0,040114828;0,900743758;10,44258653;4,207340727;3,361330643;6,627242076;0,893220164;0,471799414;0,528185848;0,79021181;0,318412396;1,119544811;2,517780369;0,402945631;0,602824769;11,58480547;113450;358401;0,528200586;1,746548568;0,893220164;0,245566377;0,125514911;0,173375379;0,229162307;0,289220733;0,084204204;0;0;0;0,238095238;117680,8919;111,4;105,9;107,2;109,2;5,2;6;1723,464191;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
1,038258403;0,474947383;0,000712115;0,551948823;7,933128919;3,393428067;3,315078354;29,64683919;13,70137367;0,931979145;0,067979044;0,954155275;0,035159318;0,072985383;1,48372259;0,023241636;0,326019563;-4,468400144;-37119;37417;0,068020855;3,293150994;13,70137367;0,0793656;-0,067835316;-0,066798756;-1,007429778;-1,214014645;-0,058902817;0;0;0;0,516129032;106455,172;106,5;103,7;104,9;112,3;5,5;5,3;8933,350378;0;0;9,466666667;11,48333333;0,032309052;0,138188609;1436,184167;-0,009019002;1415,2975;-0,044642064;108,2583333;-0,029087757;53;-0,018518519;2;1;1
1,339368941;0,751674375;0,051040648;0,561251445;3,306576639;1,818480954;0,746064021;1,78907015;1,442305926;0,590550885;-0,23513961;0,397518434;0,100723114;0,693334183;0,679604387;-0,485593709;-0,471444298;-3,042886848;-35121;621664;0,409449115;4,634967716;1,442305926;-0,426383538;-0,036731627;-0,022566761;-0,091956427;-0,075212074;-0,743325143;0;0;0;1,9375;117680,8919;111,4;105,9;107,2;109,2;5,2;6;940,5997274;0;1;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
1,034595172;0,806397684;0,125942896;0,212515189;4,66705928;2,750627623;2,733994362;54,28826896;36,91860858;0,973627724;-0,106289207;0,992135522;0,033175391;0,027086611;3,353340883;0,018654506;0,701789936;4,438954808;68462;17766;0,026372276;3,928534869;36,91860858;0,126604321;0,047512066;0,094855099;1,93020376;2,985421592;0,064586194;0;0;0;2,583333333;117680,8919;111,4;105,9;107,2;109,2;5,2;6;85,08877767;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
0,993245691;0,872630559;0,055507453;0,11311226;4,511516535;3,335733028;0,784132425;1,04031465;0,29025346;0,224958482;0,600688586;0,212048415;-0,00144198;3,445264698;0,983615659;-0,060882642;-0,01665726;42,80089043;173044;1054342;0,775041518;3,374259166;0,29025346;0,398362138;0,107313536;0,13250725;0,132919869;0,160587195;0,199078139;0;0;0;0,178571429;117680,8919;111,4;105,9;107,2;109,2;5,2;6;940,5997274;1;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
1,043740948;1,043333237;0,061410916;0,000342957;4,85379174;4,320859054;4,199878112;64,368176;14,21394498;0,934270828;0,065726932;0,974687902;0,040847083;0,070353445;2,596749219;0,041466682;0,614903129;1038,5616;110615;293482;0,065729172;2,756484531;14,21394498;0,126791925;0,009044878;0,025593452;0,133200673;0,376905568;0,01805834;0;0;0;0,027027027;117680,8919;111,4;105,9;107,2;109,2;5,2;6;940,5997274;1;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
1,212030098;1,162014233;0,162418409;0,047054424;2,502303697;2,034705077;1,590925857;33,02594464;13,41346252;0,930620418;0,069217408;0,754147756;0,131929086;0,074551966;0,282200319;-0,234002767;-2,5435821;4,599975436;37453000;29519000;0,069379582;5,06220451;13,41346252;0,148460476;0,053224459;0,094947162;0,711236831;0,992953691;0,079923959;0;0;0;1;117680,8919;111,4;105,9;107,2;109,2;5,2;6;294,4481555;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
2,879349132;1,697872045;0,226963851;1,083939413;2,724859785;1,664012987;1,265837312;1,866431531;0,370592305;0,270388433;0,728593876;0,760679655;0,49649507;2,698383066;3,048681749;0,644543625;0,671989377;33,85384615;4401;358464;0,729611567;2,334128084;0,370592305;0,12561696;0,003564403;0,008348557;0,005241809;0,011914725;0,016234199;0;0;0;0,6875;117680,8919;111,4;105,9;107,2;109,2;5,2;6;85,08877767;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;1;1;0
0,826467524;0,571326787;0,045515108;0,254369433;1,958256319;1,054584493;0,545463377;3,944795851;651,1177788;0,998466535;-0,367672421;0,600037938;-0,125989305;0,00153582;0,003834027;-0,664005676;-259,8223716;-10,51852515;-939704;6249;0,001533465;19,6372301;651,1177788;-0,08543452;-0,255414871;-0,283508558;-135,4754361;-164,6730677;-0,405463153;0;0;0;4;117680,8919;111,4;105,9;107,2;109,2;5,2;6;1149,196772;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;2;1;1
0,846567709;0,61507662;0,000653312;0,230004323;6,496630362;4,540874113;3,556435077;101,9888033;27,40516153;0,964795131;0,021187787;0,78295736;-0,141903524;0,036489477;0,162202548;-0,232244794;-5,165131247;1,50069735;21520;15484;0,035204869;3,493549693;27,40516153;0,026664369;0,009082036;0,053517361;0,235856368;0,453054013;0,025971846;0;0;0;16;117680,8919;111,4;105,9;107,2;109,2;5,2;6;1447,627713;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
0,903469616;0,573850116;0,110931885;0,302351673;5,701206597;3,156892208;1,808080623;11,01022813;5,767006141;0,852224162;0,147650839;0,565701136;-0,06044182;0,173400197;0,340263007;-0,506491871;-1,938903081;1,381825647;30291;118222;0,147775838;4,686572447;5,767006141;0,037781755;0,004876116;0,042700909;0,029258514;0,070799005;0,036406263;0;0;0;49;117680,8919;111,4;105,9;107,2;109,2;5,2;6;1447,627713;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
0,757361771;0,412746469;0,26741223;0,343949621;6,540256686;1,52306316;0,965053358;14,89971233;6,307046881;0,863145808;0,024713385;0,576026619;-0,18454335;0,158552809;0,322789587;-0,498447778;-2,09799337;1,838036905;23707000;67576000;0,136854192;9,207355816;6,307046881;0,281551593;0,007604683;0,046742083;0,057076477;0,159953238;0,062928148;0;0;0;0,5;117680,8919;111,4;105,9;107,2;109,2;5,2;6;868,7005048;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
2,273383661;2,201380273;1,054194384;0,058071106;8,146651352;4,218946159;2,583642944;3,643994606;0,367650181;0,268818874;0,514364255;0,610589907;0,342007918;2,7199769;1,877663523;0,559739081;0,467423216;1038,5616;192861;546340;0,731181126;1,355408871;0,367650181;0,131366671;0,220820107;0,280447178;0,277951459;0,353005454;0,085578822;0;0;0;1;117680,8919;111,4;105,9;107,2;109,2;5,2;6;1693,000496;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
0,906298297;0,486330119;0,036183554;0,366339415;1,646250671;1,039760736;0,858401344;4,576699687;7,358057377;0,880354973;0,115376144;0,786555865;-0,081321597;0,135905437;0,560544928;-0,11925295;-0,783978323;1038,5616;-183788;96694;0,119645027;10,64418637;7,358057377;-0,007484624;-0,165181605;-0,199514967;-1,573634352;-1,900717728;-0,180329237;0;0;0;2,769230769;117680,8919;111,4;105,9;107,2;109,2;5,2;6;85,08877767;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;2;1;1
1,324277552;0,334158344;0,162414317;0,940023977;30,48632451;3,220292412;2,038764747;8,780231635;2,969032235;0,748051107;0,036974059;0,620267581;0,151885722;0,336810085;0,663496569;-0,2060099;-0,5071668;1,342190982;23487;111277;0,251951157;2,59567776;2,969032235;0,125453073;0,010045066;0,05006971;0,042344779;0,053811659;0,006634559;0;0;0;0,175;117680,8919;111,4;105,9;107,2;109,2;5,2;6;673,0399251;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
2,321603305;1,04996087;0,020949014;1,21666924;6,798449157;3,423496683;0,704056864;2,607312247;3,072945618;0,754477449;0,218934484;0,196227701;0,111705207;0,325420663;0,305462818;-2,844907965;-2,273720865;1,049534643;199484;1091265;0,245522551;1,588955635;3,072945618;0,463299644;0,001281484;0,049503419;0,004732123;0,008627602;0,161384761;0;0;0;0,5;117680,8919;111,4;105,9;107,2;109,2;5,2;6;8428,273678;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
0,713890202;0,426355602;0,048731994;0,287072255;11,09666413;6,247755279;3,098897356;10,35154269;2,714100317;0,730755792;0,266637585;0,521656203;-0,209067095;0,368446219;0,562867565;-0,400837923;-0,77661685;1038,5616;177737;604880;0,269244208;3,537992375;2,714100317;0,041985292;0,074292119;0,098920175;0,220681788;0,293838447;0,040293555;0;0;0;1;117680,8919;111,4;105,9;107,2;109,2;5,2;6;387,4626729;1;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
2,169044628;1,735129507;0,006621658;0,427510342;1,246325488;0,885011312;0,267578288;1,129852276;3,50284782;0,777918322;0,014676923;0,263626624;0,14208619;0,285482;0,301588413;-1,950833688;-2,315777253;1,018701483;2824303;7894283;0,222081678;5,830416799;3,50284782;0,273399744;0,00145491;0,084988424;0,006124559;0,006567918;0,176885783;0;0;0;42;117680,8919;111,4;105,9;107,2;109,2;5,2;6;371,9239456;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
